SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,SPECIES_CD,Total_dis,Total_ble,Total_col,DIS_PREV,BLE_PREV
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,STE INTE,0,0,6,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3324,26.1736,-80.0818,MIDR0,LIRM,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3324,26.1736,-80.0818,MIDR0,LIRM,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,AGA AGAR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,AGA FRAG,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,EUS FAST,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,EUS FAST,0,1,1,0,100
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,MON CAVE,0,2,2,0,100
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3124,26.2915,-80.0687,MIDR0,LIRM,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3124,26.2915,-80.0687,MIDR0,LIRM,0,POR ASTR,0,2,6,0,33.3
NCRMP,SEFCRI,2020,Deerfield,3124,26.2915,-80.0687,MIDR0,LIRM,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3131,26.2690,-80.0699,MIDR1,LIRM,0,SID SIDE,0,3,3,0,100
NCRMP,SEFCRI,2020,Deerfield,3131,26.2690,-80.0699,MIDR1,LIRM,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,AGA AGAR,0,1,1,0,100
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,POR ASTR,0,0,7,0,0
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,POR PORI,0,0,4,0,0
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,SID SIDE,0,3,6,0,50
NCRMP,SEFCRI,2020,Deerfield,3190,26.3136,-80.0733,NEAR0,RGSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3190,26.3136,-80.0733,NEAR0,RGSH,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,SID RADI,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,MYC LAMA,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,MYC LAMA,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,STE INTE,0,1,5,0,20
NCRMP,SEFCRI,2020,Deerfield,3288,26.3634,-80.0550,OFFR1,LIRO,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3288,26.3634,-80.0550,OFFR1,LIRO,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3288,26.3634,-80.0550,OFFR1,LIRO,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2020,Deerfield,3288,26.3634,-80.0550,OFFR1,LIRO,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3307,26.3106,-80.0580,PTDP1,APRD,0,AGA AGAR,0,1,1,0,100
NCRMP,SEFCRI,2020,Deerfield,3307,26.3106,-80.0580,PTDP1,APRD,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Deerfield,3307,26.3106,-80.0580,PTDP1,APRD,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Deerfield,3308,26.2962,-80.0599,PTDP1,APRD,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3308,26.2962,-80.0599,PTDP1,APRD,0,POR ASTR,0,2,4,0,50
NCRMP,SEFCRI,2020,Deerfield,3308,26.2962,-80.0599,PTDP1,APRD,0,SID SIDE,0,3,3,0,100
NCRMP,SEFCRI,2020,Deerfield,3308,26.2962,-80.0599,PTDP1,APRD,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,SID RADI,0,1,2,0,50
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,SOL BOUR,0,3,3,0,100
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,POR ASTR,1,1,2,50,50
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,North Palm Beach,3005,26.8614,-80.0092,DPRC0,DPRC,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3011,26.9153,-80.0070,DPRC0,DPRC,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3011,26.9153,-80.0070,DPRC0,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3011,26.9153,-80.0070,DPRC0,DPRC,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,North Palm Beach,3016,26.8837,-80.0286,DPRC0,DPRC,0,SID RADI,0,1,2,0,50
NCRMP,SEFCRI,2020,North Palm Beach,3016,26.8837,-80.0286,DPRC0,DPRC,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2020,North Palm Beach,3016,26.8837,-80.0286,DPRC0,DPRC,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,North Palm Beach,3067,26.8766,-80.0098,DPRC0,DPRC,0,MON CAVE,0,0,5,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3067,26.8766,-80.0098,DPRC0,DPRC,0,SID RADI,0,0,2,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3067,26.8766,-80.0098,DPRC0,DPRC,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3073,26.7824,-80.0136,DPRC0,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3193,26.7317,-80.0335,NEAR0,RGSH,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3206,26.7174,-80.0309,NEAR1,RGSH,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3208,26.7229,-80.0295,NEAR1,CPSH,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3303,26.7320,-80.0155,OFFR1,CPDP,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3303,26.7320,-80.0155,OFFR1,CPDP,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3303,26.7320,-80.0155,OFFR1,CPDP,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3303,26.7320,-80.0155,OFFR1,CPDP,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3311,26.7237,-80.0176,PTDP0,PTCH,0,SID RADI,0,2,5,0,40
NCRMP,SEFCRI,2020,North Palm Beach,3311,26.7237,-80.0176,PTDP0,PTCH,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2020,North Palm Beach,3321,26.8250,-80.0167,PTDP1,PTCH,0,SID RADI,0,0,4,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3329,26.7255,-80.0179,PTSH2,PTCH,0,SID RADI,2,0,11,18.2,0
NCRMP,SEFCRI,2020,North Palm Beach,3329,26.7255,-80.0179,PTSH2,PTCH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3330,26.7228,-80.0192,PTSH2,PTCH,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2020,North Palm Beach,3330,26.7228,-80.0192,PTSH2,PTCH,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2020,South Palm Beach,3191,26.7109,-80.0297,NEAR0,RGSH,0,SID SIDE,0,1,5,0,20
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,SID SIDE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,South Palm Beach,3252,26.4121,-80.0509,OFFR0,LIRO,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3252,26.4121,-80.0509,OFFR0,LIRO,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,South Palm Beach,3252,26.4121,-80.0509,OFFR0,LIRO,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3252,26.4121,-80.0509,OFFR0,LIRO,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2020,South Palm Beach,3297,26.6461,-80.0190,OFFR1,LIRO,0,SID RADI,0,0,10,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3297,26.6461,-80.0190,OFFR1,LIRO,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3297,26.6461,-80.0190,OFFR1,LIRO,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,MON CAVE,0,0,5,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,POR ASTR,0,1,5,0,20
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,STE INTE,1,1,4,25,25
NCRMP,SEFCRI,2020,South Palm Beach,3320,26.4304,-80.0469,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3320,26.4304,-80.0469,OFFR1,SPGR,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3320,26.4304,-80.0469,OFFR1,SPGR,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2020,South Palm Beach,3320,26.4304,-80.0469,OFFR1,SPGR,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2020,South Palm Beach,3327,26.5718,-80.0263,PTSH2,APRD,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3327,26.5718,-80.0263,PTSH2,APRD,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3328,26.5260,-80.0354,PTSH2,PTCH,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,AGA AGAR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,POR ASTR,0,0,7,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,SID RADI,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3039,25.9457,-80.1024,INNR0,LIRI,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3047,25.9449,-80.1033,INNR0,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3047,25.9449,-80.1033,INNR0,LIRI,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3047,25.9449,-80.1033,INNR0,LIRI,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3050,26.1057,-80.0927,INNR0,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3050,26.1057,-80.0927,INNR0,LIRI,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3053,26.1159,-80.0919,INNR1,LIRI,0,STE INTE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,AGA AGAR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,POR ASTR,0,1,5,0,20
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,SID SIDE,0,5,9,0,55.6
NCRMP,SEFCRI,2022,Broward-Miami,3057,25.8609,-80.0996,INNR1,LIRI,0,STE INTE,0,2,2,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,POR PORI,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,SID SIDE,0,1,4,0,25
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,SOL BOUR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3058,26.0040,-80.1005,INNR1,LIRI,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,POR PORI,0,1,3,0,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,PSE STRI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,SID SIDE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3060,26.1759,-80.0874,INNR1,LIRI,0,STE INTE,0,1,8,0,12.5
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,POR ASTR,0,0,6,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,PSE STRI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3063,26.0273,-80.0998,INNR1,LIRI,0,SID SIDE,0,0,14,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,ORB FAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,POR PORI,1,1,3,33.3,33.3
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,SID RADI,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2022,Broward-Miami,3064,26.1207,-80.0934,INNR1,LIRI,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3065,25.8644,-80.0990,INNR1,LIRI,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3065,25.8644,-80.0990,INNR1,LIRI,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3065,25.8644,-80.0990,INNR1,LIRI,0,SID RADI,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3065,25.8644,-80.0990,INNR1,LIRI,0,SID SIDE,0,3,4,0,75
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,AGA SPE.,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,PSE STRI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,SID RADI,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3066,25.8882,-80.1008,INNR1,LIRI,0,SID SIDE,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,AGA AGAR,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,POR ASTR,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,SID SIDE,1,2,7,14.3,28.6
NCRMP,SEFCRI,2022,Broward-Miami,3071,25.9900,-80.1026,INNR1,LIRI,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,SID RADI,0,0,4,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,SID SIDE,0,0,10,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3074,25.8966,-80.1013,INNR1,LIRI,0,STE INTE,0,0,8,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3075,25.8549,-80.1056,INNR1,LIRI,0,ACR CERV,0,0,14,0,0
NCRMP,SEFCRI,2022,Broward-Miami,3075,25.8549,-80.1056,INNR1,LIRI,0,POR ASTR,0,0,5,0,0
